#Tools,ToolInfo,Frame#,PortHandle,Face#,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,NDI s/n:34801403,358684,Port:1,0,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,NDI s/n:34802401,358684,Port:2,0,Enabled,0.535456,0.0541847,-0.832012,-0.134565,-80.9086,-1.27771,-1695.61,0.233264,4,OK,-232.65,18.2583,-1740.22,OK,-277.962,26.5721,-1759.57,OK,-321.76,58.8013,-1772.12,OK,-356.637,16.5723,-1800.15
2,NDI s/n:34801403,358984,Port:1,0,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,NDI s/n:34802401,358984,Port:2,0,Enabled,0.500413,0.081096,-0.850436,-0.140601,-80.8661,-1.2823,-1695.37,0.228511,4,OK,-228.829,16.1476,-1751.99,OK,-272.552,24.0227,-1774.79,OK,-316.047,55.5973,-1789.85,OK,-347.23,13.6574,-1822.25
2,NDI s/n:34801403,359179,Port:1,0,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,NDI s/n:34802401,359179,Port:2,0,Enabled,0.53934,-0.0692795,-0.764972,-0.345152,-58.2273,89.2881,-1641.06,0.163336,4,OK,-190.26,177.585,-1652.84,OK,-229.198,207.773,-1661.66,OK,-256.217,256.739,-1659.52,OK,-307.474,240.352,-1688.51
2,NDI s/n:34801403,359293,Port:1,0,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,NDI s/n:34802401,359293,Port:2,0,Enabled,0.576343,-0.161475,-0.664633,-0.447233,-5.37941,145.269,-1581.63,0.152717,4,OK,-110.822,261.357,-1553.95,OK,-141.953,300.474,-1550.56,OK,-154.993,353.301,-1537.28,OK,-213.141,353.299,-1555.39
2,NDI s/n:34801403,359446,Port:1,0,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,NDI s/n:34802401,359446,Port:2,0,Enabled,0.552311,-0.243972,-0.500797,-0.620188,74.2989,171.193,-1536.67,0.0960504,4,OK,27.2934,302.78,-1460.15,OK,14.7828,347.41,-1441.16,OK,25.3548,394.822,-1413.37,OK,-29.7599,420.396,-1417.64
2,NDI s/n:34801403,359590,Port:1,0,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,NDI s/n:34802401,359590,Port:2,0,Enabled,0.657142,-0.318996,-0.345918,-0.588852,172.423,151.367,-1487.23,0.174401,4,OK,159.174,270.661,-1382.4,OK,155.287,311.982,-1354.34,OK,176.448,355.971,-1326.91,OK,123.527,379.711,-1306.81
2,NDI s/n:34801403,360100,Port:1,0,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,NDI s/n:34802401,360100,Port:2,0,PartiallyOutOfVolume,0.389382,-0.213765,-0.160006,-0.881524,284.23,55.7127,-1464.76,0.237471,4,OK,310.194,115.481,-1319.54,OutOfVolume,322.879,137.855,-1276.35,OutOfVolume,354.641,144.233,-1230.38,OutOfVolume,325.442,192.218,-1206.48
2,NDI s/n:34801403,361642,Port:1,0,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,NDI s/n:34802401,361642,Port:2,0,PartiallyOutOfVolume,0.139089,0.0572081,-0.0400871,0.987813,318.311,-63.12,-1471.19,0.239088,4,OK,315.724,-70.6295,-1311.78,OutOfVolume,320.839,-75.4261,-1262.37,OutOfVolume,318.852,-104.349,-1214.43,OutOfVolume,336.394,-59.5394,-1177.06
2,NDI s/n:34801403,361930,Port:1,0,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,NDI s/n:34802401,361930,Port:2,0,PartiallyOutOfVolume,0.67215,0.229779,-0.252181,0.657131,311.879,-140.353,-1508.37,0.251849,4,OK,308.404,-225.997,-1374.16,OK,306.47,-258.167,-1335.81,OK,279.385,-289.631,-1297.6,OutOfVolume,328.327,-313.307,-1269.95
2,NDI s/n:34801403,362104,Port:1,0,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,NDI s/n:34802401,362104,Port:2,0,Enabled,0.617529,0.334569,-0.484706,0.521327,264.54,-225.595,-1580.86,0.104191,4,OK,226.851,-364.78,-1513.15,OK,214.251,-410.76,-1497.72,OK,177.502,-450.978,-1484.75,OK,217.304,-494.772,-1469.42
