#Tools,ToolInfo,Frame#,PortHandle,Face#,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,NDI s/n:34801403,51499,Port:1,0,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,NDI s/n:34802401,51499,Port:2,0,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,
2,NDI s/n:34801403,52249,Port:1,0,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,NDI s/n:34802401,52249,Port:2,0,Enabled,0.877797,-0.0278524,-0.380298,-0.289947,-164.661,35.4107,-1804.21,0.161158,4,OK,-257.906,66.38,-1678.55,OK,-290.427,79.8952,-1643.11,OK,-309.638,114.314,-1603.31,OK,-358.948,81.915,-1587.29
2,NDI s/n:34801403,52462,Port:1,0,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,NDI s/n:34802401,52462,Port:2,0,Enabled,0.858843,-0.0866309,-0.394184,-0.315442,-156.373,60.0429,-1802.83,0.148608,4,OK,-246.21,111.634,-1681.61,OK,-277.298,131.561,-1647.93,OK,-293.068,171.291,-1611.62,OK,-345.417,145.568,-1593.2
2,NDI s/n:34801403,52597,Port:1,0,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,NDI s/n:34802401,52597,Port:2,0,Enabled,0.854031,-0.124182,-0.399274,-0.309498,-142.044,97.1053,-1799.39,0.158687,4,OK,-229.213,159.387,-1681.23,OK,-259.411,182.386,-1648.82,OK,-273.85,225.004,-1615.31,OK,-326.521,201.837,-1594.44
2,NDI s/n:34801403,52744,Port:1,0,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,NDI s/n:34802401,52744,Port:2,0,Enabled,0.866743,-0.105584,-0.326507,-0.361943,-118.757,148.45,-1792.03,0.173034,4,OK,-187.113,201.948,-1658.18,OK,-211.495,222.961,-1620.09,OK,-218.457,262.01,-1580.38,OK,-270.48,240.566,-1556.53
2,NDI s/n:34801403,52879,Port:1,0,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,NDI s/n:34802401,52879,Port:2,0,Enabled,0.877133,-0.137617,-0.308111,-0.341713,-80.3057,181.411,-1772.63,0.175325,4,OK,-140.766,240.911,-1637.52,OK,-162.975,263.573,-1599.11,OK,-168.118,304.575,-1561.06,OK,-218.036,283.622,-1532.7
2,NDI s/n:34801403,53023,Port:1,0,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,NDI s/n:34802401,53023,Port:2,0,Enabled,0.894732,-0.164313,-0.319432,-0.265366,-18.6992,209.94,-1737.5,0.159394,4,OK,-83.3542,274.034,-1606.5,OK,-107.428,297.283,-1569.6,OK,-117.149,340.769,-1535.45,OK,-163.144,316.406,-1503.39
2,NDI s/n:34801403,53152,Port:1,0,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,NDI s/n:34802401,53152,Port:2,0,Enabled,0.896628,-0.205183,-0.330847,-0.210947,50.9352,194.087,-1691.04,0.172658,4,OK,-16.4238,267.714,-1566.52,OK,-41.5288,293.122,-1531.76,OK,-54.0116,339.316,-1502.68,OK,-97.516,315.39,-1466.93
2,NDI s/n:34801403,53284,Port:1,0,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,NDI s/n:34802401,53284,Port:2,0,Enabled,0.885451,-0.216767,-0.38624,-0.140737,132.406,147.575,-1632.7,0.196657,4,OK,46.2336,222.019,-1520.87,OK,15.3236,246.68,-1490.53,OK,-5.35745,293.116,-1467.18,OK,-48.0828,266.643,-1432.12
2,NDI s/n:34801403,53413,Port:1,0,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,NDI s/n:34802401,53413,Port:2,0,Enabled,0.883846,-0.160355,-0.424823,-0.112374,163.226,81.2904,-1603.83,0.160287,4,OK,61.7734,137.983,-1494.55,OK,26.191,157.009,-1465.2,OK,-1.16723,199.213,-1440.59,OK,-42.9752,165.931,-1410.62
